ID,risk_probability_default,decision
5149747,1.9065383807207637e-08,Approved
5149748,1.677679273337289e-08,Approved
5149749,1.677679273337289e-08,Approved
5149750,1.6977906222887715e-08,Approved
5149751,1.6776792691342424e-08,Approved
5149752,1.6776792691342424e-08,Approved
5149753,1.667061150326773e-08,Approved
5149754,0.9999999926196772,Rejected
5149755,1.667061150326773e-08,Approved
5149756,1.6670611522760987e-08,Approved
5149757,1.667061150326773e-08,Approved
5149758,1.6670611522760987e-08,Approved
5149759,1.6776792691342424e-08,Approved
5149760,1.677679273337289e-08,Approved
5149761,0.9999999966292548,Rejected
5149762,1.677679273337289e-08,Approved
5149763,1.6776792691342424e-08,Approved
5149764,1.677679273337289e-08,Approved
5149767,1.648317933136548e-08,Approved
5149768,1.7095100733464947e-08,Approved
5149769,1.7095100733464947e-08,Approved
5149770,1.7095100733464947e-08,Approved
5149771,1.70951007334958e-08,Approved
5149772,1.6892599023357435e-08,Approved
5149773,1.7095100733464947e-08,Approved
5149779,1.6522529631049072e-08,Approved
5149780,1.6522529631049072e-08,Approved
5149781,1.8276853731659534e-08,Approved
5149782,1.788629703315663e-08,Approved
5149783,1.8276853731659534e-08,Approved
5149790,1.7770762642339744e-08,Approved
5149792,0.9999999915086893,Rejected
5149793,1.7983791581855625e-08,Approved
5149794,1.9097879438514854e-08,Approved
5149795,1.9097879469332546e-08,Approved
5149796,1.7309227800952273e-08,Approved
5149799,0.9999999965596778,Rejected
5149800,0.9999999945988558,Rejected
5149801,1.6578971575200487e-08,Approved
5149802,1.765264013392011e-08,Approved
5149803,1.6777713660349596e-08,Approved
5149804,1.6578971575200487e-08,Approved
5149805,1.7652640151942832e-08,Approved
5149806,1.6578971575200487e-08,Approved
5149807,1.6578971575200487e-08,Approved
5149808,1.6578971575200487e-08,Approved
5149809,1.6777713663703407e-08,Approved
5149810,1.616929576643128e-08,Approved
5149811,1.6645618016813273e-08,Approved
5149812,1.7221730787131618e-08,Approved
5149813,1.8182988265925773e-08,Approved
5149814,1.7221730773897913e-08,Approved
5149815,1.803486108041002e-08,Approved
5149816,1.8034861041460484e-08,Approved
5149817,1.70177290397124e-08,Approved
5149818,1.7221730773897913e-08,Approved
5149819,1.720838983224413e-08,Approved
5149820,1.720838983224413e-08,Approved
5149821,1.7513691219238578e-08,Approved
5149822,1.720838983224413e-08,Approved
5149823,1.720838983224413e-08,Approved
5149825,1.7288560510349522e-08,Approved
5149827,1.7586537437963198e-08,Approved
5149829,1.7083767074259055e-08,Approved
5149830,1.728856051031832e-08,Approved
5149831,1.7083766999755315e-08,Approved
5149833,0.9999999957426449,Rejected
5149835,1.7659730624210158e-08,Approved
5149836,1.6831669966576022e-08,Approved
5149837,1.7659730624210158e-08,Approved
5149839,1.6912449364789453e-08,Approved
5149840,1.6912449364789453e-08,Approved
5149841,1.6912449364789453e-08,Approved
5149842,1.6912449364789453e-08,Approved
5149843,1.7947353430696638e-08,Approved
5149845,0.999999996783077,Rejected
5149846,1.6719042392621118e-08,Approved
5149847,1.787882822834212e-08,Approved
5149849,1.6729453726734872e-08,Approved
5149850,1.6729453726734872e-08,Approved
5149851,1.6729453730109352e-08,Approved
5149852,1.7523187270428656e-08,Approved
5149854,1.6928399827505806e-08,Approved
5149855,1.73689894777137e-08,Approved
5149856,0.9999999967671693,Rejected
5149857,0.9999999967671693,Rejected
5149858,1.8052665739910178e-08,Approved
5149859,1.774147005211795e-08,Approved
5149861,1.688381746204438e-08,Approved
5149862,1.6883817462013908e-08,Approved
5149864,1.737137054434943e-08,Approved
5149865,1.7942099568819127e-08,Approved
5149866,1.7942099568819127e-08,Approved
5149867,1.7131219502871394e-08,Approved
5149868,1.7131219530461375e-08,Approved
5149869,1.7131219530461375e-08,Approved
5149870,1.8482481576512648e-08,Approved
5149871,1.8306651698363515e-08,Approved
5149872,1.7403265910292414e-08,Approved
5149873,0.9999999966785975,Rejected
5149874,1.9201224149869668e-08,Approved
5149875,0.9999999947281846,Rejected
5149876,1.769243210100309e-08,Approved
5149877,1.7016783392932268e-08,Approved
5149878,1.7904521934050204e-08,Approved
5149879,1.7904521934050204e-08,Approved
5149880,1.7904521934050204e-08,Approved
5149881,1.7500062534065514e-08,Approved
5149882,1.769243210100309e-08,Approved
5149883,1.7500062534065514e-08,Approved
5149884,1.6615487504158305e-08,Approved
5149886,1.6615487504158305e-08,Approved
5149887,1.6615487504158305e-08,Approved
5149888,1.6814667327662128e-08,Approved
5149889,1.6814667327662128e-08,Approved
5149890,1.6615487504158305e-08,Approved
5149891,1.6615487504158305e-08,Approved
5149892,1.6615487504158305e-08,Approved
5149893,1.6615487504158305e-08,Approved
5149894,1.6615487504158305e-08,Approved
5149895,1.6615487504158305e-08,Approved
5149896,1.6615487504158305e-08,Approved
5149897,1.6615487504158305e-08,Approved
5149898,0.9999999825012503,Rejected
5149899,1.7374015182963443e-08,Approved
5149901,1.8444135471747624e-08,Approved
5149902,1.844413542828322e-08,Approved
5149903,1.8444135471747624e-08,Approved
5149907,1.7924015399745305e-08,Approved
5149909,1.7777997890725912e-08,Approved
5149910,1.7777997890725912e-08,Approved
5149911,1.7020573010806427e-08,Approved
5149915,1.7929595281592463e-08,Approved
5149916,1.7929595299897947e-08,Approved
5149917,1.6755746013810816e-08,Approved
5149918,1.6617488246420723e-08,Approved
5149919,1.6755745911369162e-08,Approved
5149920,1.6755746013810816e-08,Approved
5149921,1.6755746055788673e-08,Approved
5149922,1.7929595299897947e-08,Approved
5149925,1.9701247228178935e-08,Approved
5149926,1.9701247228178935e-08,Approved
5149927,1.8291201882093655e-08,Approved
5149931,1.9937417723062792e-08,Approved
5149932,1.8291201999733237e-08,Approved
5149933,1.8453019809307128e-08,Approved
5149934,1.9111696707106547e-08,Approved
5149936,1.93965465058877e-08,Approved
5149937,1.9111696927230806e-08,Approved
5149938,1.9111696740053293e-08,Approved
5149939,1.8291201882093655e-08,Approved
5149940,1.8291201943577183e-08,Approved
5149941,1.8291201999733237e-08,Approved
5149945,1.6074477924676456e-08,Approved
5149946,1.6074477924676456e-08,Approved
5149947,1.6074477924676456e-08,Approved
5149949,1.6074477924676456e-08,Approved
5149950,1.5791597627544407e-08,Approved
5149951,1.6074477924676456e-08,Approved
5149952,1.6765489812696725e-08,Approved
5149953,1.7191900415944992e-08,Approved
5149954,1.7340496217154837e-08,Approved
5149955,1.7340496217154837e-08,Approved
5149956,1.7191900415944992e-08,Approved
5149957,1.6903479864333932e-08,Approved
5149958,1.7340496217154837e-08,Approved
5149959,0.9999999968557027,Rejected
5149960,1.6903479864333932e-08,Approved
5149961,1.7340496217186257e-08,Approved
5149962,1.7340496217154837e-08,Approved
5149963,1.7340496217186257e-08,Approved
5149964,1.734049623047993e-08,Approved
5149965,0.9999999966261848,Rejected
5149966,0.9999999966261848,Rejected
5149967,1.7340496217154837e-08,Approved
5149968,1.6661684307416145e-08,Approved
5149969,1.7340496217186257e-08,Approved
5149972,1.793168303518403e-08,Approved
5149973,1.8146640903892143e-08,Approved
5149976,1.7786375163013742e-08,Approved
5149977,1.6910529696603777e-08,Approved
5149978,0.9999999939323072,Rejected
5149979,1.6710214292736682e-08,Approved
5149980,0.9999999965997075,Rejected
5149981,1.6910529696603777e-08,Approved
5149982,1.7786375163013742e-08,Approved
5149983,1.691052969657326e-08,Approved
5149984,1.691052969657326e-08,Approved
5149985,1.6910529696603777e-08,Approved
5149987,1.8269312622992167e-08,Approved
5149988,1.859657721181225e-08,Approved
5149989,1.8269312684402115e-08,Approved
5149990,1.7550339956464737e-08,Approved
5149991,1.7550339956464737e-08,Approved
5149992,1.7550339956464737e-08,Approved
5149993,1.7176294940712907e-08,Approved
5149994,1.847329440132361e-08,Approved
5149995,1.7389945956608668e-08,Approved
5149996,1.7389945983583457e-08,Approved
5150000,1.803085314855406e-08,Approved
5150002,1.6348851452108585e-08,Approved
5150003,1.8554561686281154e-08,Approved
5150004,0.9999999968029949,Rejected
5150005,1.803085317637196e-08,Approved
5150006,1.8030853158437513e-08,Approved
5150009,1.6594598509637415e-08,Approved
5150010,1.7190521522565113e-08,Approved
5150011,0.999999993495672,Rejected
5150012,1.8150037136788498e-08,Approved
5150013,1.6594598509637415e-08,Approved
5150014,1.7190521522565113e-08,Approved
5150015,0.9999999816142459,Rejected
5150016,1.6594598509637415e-08,Approved
5150018,0.9999999968327564,Rejected
5150019,1.734985241177097e-08,Approved
5150020,1.6594598509637415e-08,Approved
5150021,1.6594598529041795e-08,Approved
5150022,1.6514061977258368e-08,Approved
5150023,1.6514061977258368e-08,Approved
5150024,1.6514061977258368e-08,Approved
5150025,1.774281543362067e-08,Approved
5150026,1.6594598509637415e-08,Approved
5150027,0.9999999968327564,Rejected
5150028,1.8150037136788498e-08,Approved
5150029,1.6594598509637415e-08,Approved
5150032,1.6436549873124148e-08,Approved
5150033,1.71846107063925e-08,Approved
5150034,1.71846107063925e-08,Approved
5150036,2.048306914023558e-08,Approved
5150037,1.7338342448496457e-08,Approved
5150038,1.733834244869443e-08,Approved
5150039,1.7546187653222595e-08,Approved
5150040,1.7546187653222595e-08,Approved
5150041,1.6864889905126133e-08,Approved
5150042,1.6864889853535593e-08,Approved
5150043,1.7601094293053518e-08,Approved
5150044,1.6665114904493962e-08,Approved
5150045,1.7601094293053518e-08,Approved
5150046,1.6864889905126133e-08,Approved
5150047,1.845436660307626e-08,Approved
5150048,0.999999996328206,Rejected
5150050,1.8356679588536955e-08,Approved
5150051,1.8968965206154285e-08,Approved
5150052,1.845436660307626e-08,Approved
5150053,1.7641942016105033e-08,Approved
5150054,1.8025651255531143e-08,Approved
5150055,1.817370268302464e-08,Approved
5150056,1.8025651255531143e-08,Approved
5150058,1.9529193996664687e-08,Approved
5150059,1.7716700897225826e-08,Approved
5150061,1.7180977167279484e-08,Approved
5150062,1.650840981711485e-08,Approved
5150063,1.7180977167279484e-08,Approved
5150064,1.7180977167279484e-08,Approved
5150067,1.7324341462198092e-08,Approved
5150068,1.7984295492742374e-08,Approved
5150070,1.6765489906517122e-08,Approved
5150071,1.6765489906517122e-08,Approved
5150072,2.164038578609799e-08,Approved
5150073,2.164038583394556e-08,Approved
5150074,1.8026962350620462e-08,Approved
5150075,1.8026962350620462e-08,Approved
5150077,1.7003944728353847e-08,Approved
5150078,1.7003944739433068e-08,Approved
5150079,1.7003944739433068e-08,Approved
5150080,1.7003944728353847e-08,Approved
5150081,1.695576123846345e-08,Approved
5150112,1.678010851145254e-08,Approved
5150115,1.6532986120485237e-08,Approved
5150116,1.7372817558304387e-08,Approved
5150117,1.7372817558304387e-08,Approved
5150118,1.7372817558304387e-08,Approved
5150121,1.7445724031015972e-08,Approved
5150122,1.6896981807715676e-08,Approved
5150126,0.9999999967828996,Rejected
5150127,0.9999999967828996,Rejected
5150128,0.9999999954511327,Rejected
5150129,0.9999999967828996,Rejected
5150130,1.6217424361234123e-08,Approved
5150142,1.8641496878906427e-08,Approved
5150143,1.8641496876638122e-08,Approved
5150144,1.7003326810285662e-08,Approved
5150145,1.80195981613749e-08,Approved
5150146,1.7003326810285662e-08,Approved
5150147,1.816760013230358e-08,Approved
5150148,1.7003326810285662e-08,Approved
5150149,1.80195982002916e-08,Approved
5150164,2.084906683909805e-08,Approved
5150165,0.9999999907611224,Rejected
5150166,1.7554963818328313e-08,Approved
5150167,0.9999999914261503,Rejected
5150168,0.9999999952593126,Rejected
5150169,1.7554963818328313e-08,Approved
5150170,0.9999999939093192,Rejected
5150176,1.6760058315821596e-08,Approved
5150177,1.6858197721179367e-08,Approved
5150178,1.6858197721179367e-08,Approved
5150183,1.726445694066648e-08,Approved
5150184,0.9999999939791626,Rejected
5150185,1.854432331495567e-08,Approved
5150189,1.8657197890417485e-08,Approved
5150191,1.8657197895787657e-08,Approved
5150208,1.8029220988197512e-08,Approved
5150209,1.8029220988197512e-08,Approved
5150210,0.9999999874430753,Rejected
5150211,1.8029220988197512e-08,Approved
5150212,1.8029220988197512e-08,Approved
5150217,1.7036269721513872e-08,Approved
5150218,1.7036269721513872e-08,Approved
5150221,1.7036269721513872e-08,Approved
5150222,1.7036269721513872e-08,Approved
5150237,1.6370142453503785e-08,Approved
5150238,0.9999999939164719,Rejected
5150239,1.7285754885443788e-08,Approved
5150242,1.667497422082259e-08,Approved
5150251,1.7697372464200044e-08,Approved
5150283,1.7283165593549563e-08,Approved
5150284,1.723648614807377e-08,Approved
5150285,1.723648614807377e-08,Approved
5150286,1.723648614807377e-08,Approved
5150304,1.699473390516315e-08,Approved
5150305,0.9999999937905377,Rejected
5150307,1.699473390516315e-08,Approved
5150308,1.699473390516315e-08,Approved
5150309,1.699473390516315e-08,Approved
5150310,1.699473390027149e-08,Approved
5150318,1.6878463918949346e-08,Approved
5150319,1.687846399324913e-08,Approved
5150320,1.6878463918949346e-08,Approved
5150322,1.6878463918949346e-08,Approved
5150323,1.667852819823157e-08,Approved
5150324,1.6878463918949346e-08,Approved
5150325,1.6878463985695542e-08,Approved
5150326,1.6878463918949346e-08,Approved
5150330,1.8117201573205768e-08,Approved
5150331,1.8506504337036414e-08,Approved
5150332,0.9999999962930637,Rejected
5150333,1.745781154511159e-08,Approved
5150334,1.6640747519350673e-08,Approved
5150338,1.6802723838177154e-08,Approved
5150339,1.7693216308287694e-08,Approved
5150341,1.7693216308287694e-08,Approved
5150342,1.700414821802142e-08,Approved
5150343,1.7693216308287694e-08,Approved
5150388,1.6218743457397062e-08,Approved
5150389,1.6413167263021498e-08,Approved
5150390,1.6413167263051124e-08,Approved
5150391,1.6413167263051124e-08,Approved
5150392,1.723955297116185e-08,Approved
5150393,1.723955297116185e-08,Approved
5150394,1.6218743388522755e-08,Approved
5150395,1.6858587349642654e-08,Approved
5150400,1.6729453733601987e-08,Approved
5150401,1.6729453733601987e-08,Approved
5150403,1.672945372816262e-08,Approved
5150405,1.6729453733601987e-08,Approved
5150406,1.6293958460754987e-08,Approved
5150408,1.6729453728132427e-08,Approved
5150409,1.6293958479807818e-08,Approved
5150410,1.7063101784635108e-08,Approved
5150411,1.726764745086947e-08,Approved
5150412,0.9999999967445121,Rejected
5150413,1.7063101784635108e-08,Approved
5150414,1.7063101724661976e-08,Approved
5150415,1.655041096072598e-08,Approved
5150416,1.7132942149723238e-08,Approved
5150417,0.9999999957418657,Rejected
5150419,1.713294210851409e-08,Approved
5150420,1.726764745086947e-08,Approved
5150421,1.726764745086947e-08,Approved
5150422,1.726764745086947e-08,Approved
5150423,1.706310164016514e-08,Approved
5150428,1.7564006533242868e-08,Approved
5150429,1.756400655405822e-08,Approved
5150451,1.7656313754004774e-08,Approved
5150459,0.9999999968614262,Rejected
5150460,1.7725418072672356e-08,Approved
5150463,0.9999999839997764,Rejected
5150464,0.9999999968614264,Rejected
5150465,1.949632633683765e-08,Approved
5150466,1.690995708206081e-08,Approved
5150467,2.0940949299630248e-08,Approved
5150468,2.05004365979213e-08,Approved
5150479,1.882062632495866e-08,Approved
5008827,0.9999999967569897,Rejected
5009480,0.9999999958147319,Rejected
5009524,0.9999999820926785,Rejected
5009744,0.9999999849809249,Rejected
5009749,0.9999999848009262,Rejected
5009752,0.9999999964235615,Rejected
5009753,0.9999999968470179,Rejected
5009754,0.9999999968072588,Rejected
5009894,0.9999999949511549,Rejected
5010396,0.9999999944846159,Rejected
5010537,0.9999999967773734,Rejected
5010538,0.9999999968614262,Rejected
5010628,0.9999999831106104,Rejected
5010838,0.99999999670137,Rejected
5010839,0.99999999670137,Rejected
5010868,0.9999999881044025,Rejected
5010869,0.99999998384726,Rejected
5010894,0.9999999967638467,Rejected
5021303,0.9999999873047559,Rejected
5021310,0.999999996830232,Rejected
5021314,0.9999999968304036,Rejected
5021376,0.9999999967443778,Rejected
5021403,0.9999999967830775,Rejected
5021960,0.9999999967689941,Rejected
5021998,0.9999999864442441,Rejected
5022044,0.9999999967967172,Rejected
5022053,0.9999999949151446,Rejected
5022313,0.9999999938189812,Rejected
5022426,0.9999999967988489,Rejected
5022427,0.9999999967988489,Rejected
5022428,0.9999999967988489,Rejected
5022697,0.9999999934923114,Rejected
5023538,0.9999999967609474,Rejected
5023641,0.9999999968314384,Rejected
5023642,0.9999999933979871,Rejected
5023738,0.9999999967798572,Rejected
5023781,0.9999999967506226,Rejected
5023831,0.9999999929997261,Rejected
5023963,0.9999999968302147,Rejected
5024063,0.9999999968583979,Rejected
5024069,0.9999999938618005,Rejected
5024071,0.9999999907221263,Rejected
5024284,0.9999999967860964,Rejected
5024310,0.9999999967830753,Rejected
5024311,0.9999999967830753,Rejected
5024313,0.9999999967830753,Rejected
5024316,0.9999999967830753,Rejected
5024317,0.9999999967445121,Rejected
5024451,0.9999999967732196,Rejected
